A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7678.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380026|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7689.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380027|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7732.38|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380028|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7746.81|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380029|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7768.50|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380030|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7780.70|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380031|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7785.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380032|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7804.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380033|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7805.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380034|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7830.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380035|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7850.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380036|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7875.05|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380037|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7938.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380038|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7955.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380039|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||7983.30|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380040|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8000.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380041|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8000.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380042|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8000.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380043|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8030.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380044|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8058.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380045|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8073.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380046|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8086.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380047|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8088.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380048|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8088.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380049|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8103.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380050|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8114.11|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380051|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8118.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380052|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8180.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380053|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8224.71|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380054|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8226.77|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380055|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8231.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380056|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8233.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380057|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8234.02|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380058|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8235.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380059|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8248.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380060|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8250.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380061|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8254.46|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380062|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8261.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380063|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8265.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380064|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8275.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380065|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8278.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380066|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8298.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380067|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8320.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380068|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8325.80|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380069|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8335.83|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380070|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8353.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380071|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8370.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380072|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8375.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380073|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8383.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380074|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8385.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380075|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8412.61|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380076|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8422.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380077|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8440.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380078|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8459.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380079|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8474.49|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380080|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8475.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380081|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8498.49|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380082|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8518.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380083|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8537.36|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380084|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8537.50|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380085|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8568.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380086|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8568.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380087|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8583.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380088|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8592.68|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380089|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8598.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380090|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8602.84|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380091|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8603.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380092|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8613.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380093|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8633.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380094|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8663.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380095|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8668.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380096|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8680.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380097|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8690.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380098|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8695.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380099|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8700.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380100|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8703.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380101|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8707.74|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380102|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8709.37|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380103|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8735.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380104|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8740.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380105|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8775.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380106|||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||8785.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380107|||||||||||||||||||
